catalog_id,smiles,vendor,natural_product_like
m_275592____20026924____21831104____15858808,CCC(C)(OC)C(=O)N[C@H](CO)[C@H](C)NC(=O)[C@H]1C[C@@H](N(C)C)C1,Enamine_REAL,true
m_280710____43773024____44177128____31736346,C=CC(C)(C)NC(=O)CCCNC(=O)C1(C)CCC(C)O1,Enamine_REAL,true
m_276010____24753554____17248468____24752008,CN1C=C(C2=CN(C3=CC=C([N+](=O)[O-])C=C3C(F)(F)F)N=N2)C(CNC(=O)C2CCC(F)(F)C2)=N1,Enamine_REAL,false
m_274552____23520066____24989940____15988012,CNC(=O)[C@@H](NC(=O)[C@H]1[C@H]2C[C@H]2CN1C(=O)C1CC2(CC(O)C2)C1)C1CC1,Enamine_REAL,true
s_276436____14077338____31169880,COC1=CC=CC(C2=NOC(SCC(=O)OC(C3=CC=NC=C3)C3=CC=C(F)C=C3)=N2)=C1,Enamine_REAL,false
m_2708____2234468____16639492,O=C(NCC1=C(Cl)C(Cl)=CC=C1)N1CCC2=CC=CC=C2C(O)C1,Enamine_REAL,false
s_11____23175290____20317520,CC(C)(C)OC(=O)CN(C(=O)CN1N=C(Cl)C=CC1=O)C1=CC=CC(Br)=N1,Enamine_REAL,false
s_27____7688460____45535006,COC1=CC(C)=CC(CNC2=NC(C)=CC(N)=N2)=C1,Enamine_REAL,false
m_274552____23520788____13730088____25051284,O=C(C[C@H]1CCC[C@@H]1NC(=O)CC1CC(C2CC2)C1)NCCN1CCCCC1,Enamine_REAL,false
m_279130____28137036____28146446____28610682,CN(C(=O)C1=CC=NC2=C1C=NN2)C(C1=CN(CCOCC2CCNCC2)N=N1)C1CCC1,Enamine_REAL,false
m_274860____24710846____24749794____23179244,CC1=NC=C(C2=CN([C@H]3COC[C@H]3NC(=O)CCC(F)(F)CCO)N=N2)C=N1,Enamine_REAL,false
m_282151____25190898____25176178____25252008,CC(C)OCCC(=O)N(CC1=CC=CC2=CC=NC=C21)CC1(C)CCCO1,Enamine_REAL,false
s_282770____26472762____26553732,CC(I)=CC(=O)N1CCC2=C(C=CC=C2N)C1,Enamine_REAL,false
m_280710____31591224____44051016____31726844,CC(C)C(CC(=O)N1CC2(CCCC2)CC1C)C(=O)N1CC2(CCC2=O)C1,Enamine_REAL,true
m_279130____28136918____28604646____28194746,COC1=CC(C(=O)N2CCCC2CCC2=CN(CC3=NOC(C)=C3)N=N2)=CN=N1,Enamine_REAL,false
m_274552____23519482____15946704____15978804,C#CC1(C(=O)NC(CC)C2=NN=CN2)CCN(C(=O)C2=NOC(CO)=C2)CC1,Enamine_REAL,false
s_276436____20620206____30975420,[N-]=[N+]=NC1=CC=C(C(=O)OC2CCC3(CC2)COC3)C=C1,Enamine_REAL,true
m_274552____23522096____24970744____15974538,C[C@H]1OCCO[C@H]1C(=O)NCCCOCCC(=O)N(C)CC(F)(F)Cl,Enamine_REAL,false
m_282155____37953068____26430754____26908788,CCOCCCCN(CC1=CC=C(F)C=C1)CC1=C(C)OC(C)=N1,Enamine_REAL,false
m_2708____4914864____27708168,N#CC[C@H]1C[C@H]1NC(=O)NCCOC1=CC=CN=C1,Enamine_REAL,false
m_274552____23521810____24998210____15983226,CC1(CCNC(=O)C2C=CCN2C(=O)C2CCOC(C)(C)C2)CCC1,Enamine_REAL,true
m_274552____19635170____15961870____25025894,CCC[C@@H](O)C(=O)NC1(C(=O)NCC(O)CF)CC1,Enamine_REAL,false
m_280710____43749026____44107188____31771496,C/C=C/C(C)NC(=O)C(CNC(=O)CC1(OC)CCC1)C(C)C,Enamine_REAL,true
m_282155____26923464____26906724____26905948,O=C1COC2=CC(CN(CC3=CC(C(F)F)=CN=C3)CC3CC4(CO3)CC(F)(F)C4)=CC=C2N1,Enamine_REAL,false
m_276450____27870366____27786492____28201630,CC1=CN=CC=C1C(C)C(=O)N1C[C@@H](C)[C@@H](NC2=CC(C)=NC3=NC(C)=NN23)C1,Enamine_REAL,false
s_2718____17762156____29064540,CCOC(=O)C1=NN=C(C2CN(C(=O)C(=O)NC3=CC(F)=CC=C3S(C)(=O)=O)C2)S1,Enamine_REAL,false
m_11____22183906____1322984,CC(C)CCSCC(=O)NC1CC2(C1)N=N2,Enamine_REAL,false
m_274552____23522740____25015706____25050604,CC1=CC=CC2=C1CCN2C(=O)CC[C@H](NC(=O)C1CC(=O)C12CCC2)C(C)C,Enamine_REAL,true
m_274552____24795682____24969050____25032136,CN(C)C(CNC(=O)CC1=CC=NS1)C(=O)NC1(CO)CC(O)C1,Enamine_REAL,false
m_275592____14114496____14137704____15860212,C#CC[C@]1(O)C[C@@H](C(=O)N[C@H]2C[C@H](CNC(=O)CCC(C)CC)C2)C1,Enamine_REAL,true
m_275592____18896656____25317548____15857988,CCC1=C(C(=O)N2C[C@H](NC(=O)CN3C=CC=C3)[C@@H](C(F)F)C2)NC=C1,Enamine_REAL,false
m_275592____18896142____13186974____15861986,CC(C)CCC(=O)NC[C@H](CO)NC(=O)[C@H]1C[C@@H]1C(F)(F)F,Enamine_REAL,false
m_280710____31585366____44061026____31743880,CC1(OCC(=O)N[C@H](CO)C(=O)NCCC(N)=O)CCC1,Enamine_REAL,true
m_275592____29589670____25319454____21835988,C[C@@H](C(=O)NC(CNC(=O)CN(C)C1CCCC1)C1CCC1)C1CC1,Enamine_REAL,false
m_279130____28584338____28595626____28195138,CC1=CC=C(CC(C)(C)NC(=O)C2=CC=CC=C2OCC2=CN(C3=CC=C(N)C(C)=C3)N=N2)C=C1,Enamine_REAL,false
s_276436____30609212____14100014,O=C(CCCC1=CSC=C1)OC1=CC=CC(N2C=NN=C2)=C1,Enamine_REAL,false
m_274552____23521820____13735516____25032204,CC(NC(=O)C(C1CC1)N(C)C(=O)C1CS(=O)C1)C1=CSN=N1,Enamine_REAL,false
m_275592____19666712____15844740____15856380,CCC1(C)C=C(C(=O)N(CC2CCCN2C(=O)C2=CC=NC(N)=C2)C2CC2)C1,Enamine_REAL,false
m_276450____27870740____27812294____28196554,CC1(C)CN(C(=O)C2=CNC3=CC=NC=C32)C[C@H](CNC2=NC3=CC(F)=CC=C3S2)O1,Enamine_REAL,false
m_275592____24633808____15842374____19055936,CCOC1(C(=O)NCC2=CC=CC(CNC(=O)C3C=CCCC3)=C2)CCCC1,Enamine_REAL,true
m_274552____23522356____24995740____15987460,C=CC(C)NC(=O)[C@H](CC)N(C)C(=O)CC12CCC(CC1)C2,Enamine_REAL,true
m_275592____45909026____13186874____19055196,CCC(=O)N1CCC[C@@H](N(C)C(=O)C2CCC(=O)N2C2CC2)C1,Enamine_REAL,false
m_282151____27589468____25205732____25229324,CC(O)CC(C)(C)CN(CC1=CN=C2SC=CN12)C(=O)COCCF,Enamine_REAL,false
m_280710____31590996____31665124____44305086,CC1COCCCN1C(=O)C1(C(=O)NOCC2(C)CC2)CC=CC1,Enamine_REAL,true
m_240690____28762484____65793010,NC1CCC(F)(C(=O)NC[C@H]2CCCC[C@H]2CO)CC1,Enamine_REAL,true
m_280710____31585106____31680588____31742920,CCC(CC(=O)NC1CCNC(=O)C1)NC(=O)C1(CC#N)CCC1,Enamine_REAL,true
s_277990____29485668____29452644,COC(C)(CNC(=O)OC1CCN(C2=CN=CC=N2)CC1)C1CC1,Enamine_REAL,false
m_275550____18180476____18178764____28842110,CN(C)C(=O)C1=CC=C(CN(C(=O)C2=CC=CC=C2)[C@H](CO)C2=CC=C(Br)C=C2)C=C1,Enamine_REAL,false
m_274552____23414926____25002714____15982372,CC[C@@H]1CCCN1C(=O)C[C@H](C)NC(=O)C1(CF)CC1,Enamine_REAL,false
m_275592____15865382____15840196____14129688,C=CC(CC(=O)N1CC2(C1)CN(C(=O)C1=C(C)C=C(C)OC1=O)C2)C1=CC=CC=C1,Enamine_REAL,true
m_275592____18896478____14137550____14131762,CCC1=C(C(=O)N[C@H]2CC[C@@H](NC(=O)CC3CCN(C)CC3)CC2)NC=N1,Enamine_REAL,false
m_276450____14193474____27782784____28196488,COC(=O)C1=CSC(N2CC(CNC(=O)C3=CN=C4NCC(=O)NC4=C3)C(C(F)(F)F)C2)=N1,Enamine_REAL,false
m_275592____14114874____76213054____14134008,CN(CCN(C)C(=O)[C@H]1C[C@H]1C(N)=O)C(=O)CCNC=O,Enamine_REAL,false
s_1458____61247010____10122760,CC1=C(C(=O)COC(=O)C2=CN=CC(Cl)=C2N)C=NN1C1=CC=CC=C1,Enamine_REAL,false
s_22____11970056____57029028,O=C(NCC(F)(F)C1=CC(F)=CC=C1)C1=CC=C(C(F)F)N=N1,Enamine_REAL,false
s_282730____25796292____26282966____29328014,CC1=CN=CC2=NC(C3=CN=C4N=CC=CN34)=C(NCCC(C)C)N12,Enamine_REAL,false
m_282151____25212110____49711012____74823084,CC1CCCC(CCN(CCC(F)(F)F)C(=O)C2=CNC(N)=N2)C1,Enamine_REAL,false
s_2718____21488522____29073888,CCC1(NC(=O)C(=O)NC2=CC=C(F)C=C2C2=CC=CC=C2)CCN(C(=O)OC(C)(C)C)CC1,Enamine_REAL,false
m_274552____23519672____15958418____15978562,CC(NC(=O)[C@@H]1CC[C@H](CNC(=O)C2=NN(C)C(=O)C=C2)C1)C(F)F,Enamine_REAL,false
m_22____12626686____7140916,COC(=O)[C@H]1OCC[C@H]1CNC(=O)C1=C(C#N)CCC1,Enamine_REAL,true
m_280710____31596338____31665222____31931108,COC1CN(C(=O)C2=NN(C)C(C(=O)N3CCCCC(C)C3)=C2)C(C)(C)C1,Enamine_REAL,false
m_275592____26993742____25317212____13186250,CC[C@H](O)C(=O)NCC=CC(C)NC(=O)C1=CC=CC=C1,Enamine_REAL,true
m_275592____45921038____18920372____13186304,NC(=O)NCC(=O)NCC1=CC=C(CCNC(=O)[C@H]2C[C@@H]3CCC[C@@H](C3)C2)C=C1,Enamine_REAL,false
m_274860____29813784____17208892____12655850,CC(C)(CO)CC1=CN(C[C@H]2C[C@H](NC(=O)C(O)C(O)C3=NC4=CC=CC=C4S3)C2)N=N1,Enamine_REAL,false
m_279130____28136630____28168182____28195168,COCCCCN1C=C(C2CCN(C(=O)CNC(=O)C3(C)CCNC3=O)CC2)N=N1,Enamine_REAL,false
m_274552____23522006____15973750____15986454,CCCC1=CC(C(=O)N2CC[C@H](O)[C@@H]2C(=O)NC2(CO)CC3(CCC3)C2)=NO1,Enamine_REAL,false
m_276450____18783612____27811710____28202684,N#CC1=CC(OCC(=O)N2CCCCC(CNC3=CC=NC(C4=CC=CC=N4)=N3)C2)=CC=C1,Enamine_REAL,false
m_280710____31595570____31665384____31815212,CCC1(NC(=O)[C@H](CC(=O)N2C[C@H]3C=C[C@@H]2C3)N(C)C)CC1(C)C,Enamine_REAL,true
m_274552____23519292____25000278____15976068,C#CC1(NC(=O)C2CC(NC(=O)CC=C)C23CCC3)CCC1,Enamine_REAL,true
m_280710____43765034____31671038____44263122,C=CCCC(F)(F)C(=O)N1CCC(O)(CC(=O)NOC2CCC2)CC1,Enamine_REAL,true
m_282151____25182750____25197482____25271988,COC1=CC=C(F)C(CN(CC2(Cl)CC23CCC3)C(=O)/C=C/C2(C)COC2)=C1,Enamine_REAL,false
m_282156____27680576____27583110____27551592,CCC1=NN(C)C(Cl)=C1CN(CC[C@H]1CCCC[C@H]1O)C(=O)NC1=CC=C(OCC#N)C=C1,Enamine_REAL,false
m_275592____15865376____25319710____15861072,CC(C)[C@@H]1CCC[C@H]1C(=O)N(C)CCCCN(C)C(=O)C1(CO)CCCCO1,Enamine_REAL,true
s_1458____476776____26086632,NC(=O)C1=C(NC(=O)CCC(=O)OCC(CO)CO)SC2=C1CCC2,Enamine_REAL,false
s_11____13226964____14916764,CN(C)CCN1C=CC(C(=O)N[C@H]2C[C@@H]3OC(C)(C)O[C@@H]3C2)=N1,Enamine_REAL,false
m_40____26696610____47881016,C=CC1(C(=O)OC)CCN(S(=O)(=O)CCC2(O)CCC2)C1,Enamine_REAL,true
m_280710____43787018____44075144____31738292,CC(O)C(C)NC(=O)C1=CC(CNC(=O)C23CC(C)(CCO2)C3)=CC=C1,Enamine_REAL,false
m_280710____31585036____31708026____31732218,CC/C=C/C=C/C(=O)N1CC2(CCCC2)C1C(=O)N1CC2(CCCO2)C1,Enamine_REAL,true
s_40____22466242____9447410,COC1=CC(C)=C(S(=O)(=O)NNC(=O)C2=CC=C(OC(C)C)C(OC)=C2)C=C1Cl,Enamine_REAL,false
m_280710____31611698____31665190____31805536,CO[C@@H]1CCN(C(=O)C2(C(=O)N[C@@]3(C)[C@@H]4CCCC[C@@H]43)CC=CCC2)C1,Enamine_REAL,true
m_280710____31585360____50381170____31725146,CC(NC(=O)C1CN(C(=O)CCOCCCO)C1)C1=NNC(=O)N1C,Enamine_REAL,false
m_275592____20018344____14140726____25321938,CC(C)CCCC(=O)N1CCN(C(=O)CC2CNC(=O)O2)[C@@H]2CC[C@H]21,Enamine_REAL,true
s_276436____30366096____29196850,CN(C)C1=NC=NC2=C1C=C(C(=O)OC1CCCN(C(=O)OC(C)(C)C)CC1(F)F)N2C,Enamine_REAL,false
m_11____25841748____22022958,CC1=CC(O)CN(C(=O)CC2COCCOC2)C1,Enamine_REAL,true
s_1458____476164____20043480,O=C(NC1=CC=C(Cl)C=C1)C(=O)OCC1=CON=C1Br,Enamine_REAL,false
s_11____6508034____28881916,CCC1=CC(N2CCC(NC(=O)C3=CC(NCC(F)(F)F)=NC(C)=C3)CC2)=NC=N1,Enamine_REAL,false
m_276010____17281364____17279278____24751374,COC(=O)C1=CC(C2=CN([C@@H](C)CNC(=O)C3=CC=CC=C3C3CC3(F)F)N=N2)=CC=N1,Enamine_REAL,false
m_275592____20026924____18918268____21844128,C[C@H](NC(=O)CC1=CN=C(C2CC2)N1)[C@@H](CO)NC(=O)C#CC1CCCC1,Enamine_REAL,false
m_275592____45911086____15842774____14131236,CCCN1C=C(C(=O)N[C@@H]2C[C@H]2CCNC(=O)C(O)C2=CC=CC=C2)N=N1,Enamine_REAL,false
m_274552____46609058____24971424____25045472,C#C[C@@H](NC(=O)[C@H]1CC[C@H](NC(=O)C2=NC=C(S)N=C2)C1)C1CCC1,Enamine_REAL,false
m_282151____37961032____25186582____27549390,CNC1=CC=CC=C1C(=O)N(CC1=CNC(C2CC2)=N1)C[C@H]1COCC[C@H]1C,Enamine_REAL,false
m_22____14174242____3020568,O=C(CS(=O)(=O)CC1CCCO1)NCC1=NC=NO1,Enamine_REAL,false
m_270112____33505060____34195106,C=CCC(C)(CC)NC(=O)C1=CC=C(/C=C/C(=O)O)C=C1,Enamine_REAL,true
m_280710____43767030____31681658____31809050,COC[C@@]1(C)[C@@H]2CN(C(=O)C3(O)CCN(C(=O)CC4CCCCN4C)CC3)C[C@@H]21,Enamine_REAL,true
s_270004____8291290____12873882,COC1CC(NCC2(C3=CC(Cl)=CC=C3)CCCC2)C12CCC2,Enamine_REAL,true
m_274552____23520500____24978518____25049046,COCC(C)=CC(=O)N1C[C@H]2CCC[C@@]2(C(=O)N[C@H]2C[C@@H](F)C2)C1,Enamine_REAL,true
s_40____65839170____73201010,COC(=O)C(F)(F)CC(O)CNS(=O)(=O)C1=CC(Cl)=C(Cl)C=C1C,Enamine_REAL,false
m_275592____14114712____25317694____15856936,CCCC(NC(N)=O)C(=O)N1CC2CCC(C1)N2C(=O)C1=C(C)NC(=O)S1,Enamine_REAL,false
s_22____27702260____29302256,CCOC(=O)C1=NC(C2(NC(=O)C3=NC4=CC=C(C)C=C4N3)CC2)=CS1,Enamine_REAL,false
s_27____12102128____22839698,COC(=O)C1=CC2=C(NC3CC(N(C)C)C34CCC4)C=CN=C2C=C1OC,Enamine_REAL,true
m_275592____20026932____15842358____15856066,O=C(COC(F)(F)F)N[C@H]1CC[C@H]1CNC(=O)C1(F)CC1,Enamine_REAL,false
s_22____6887272____15065760,CC1CC(NC(=O)CC2=CC3=CC=C(O)C=C3C=C2)CN1C1CC1,Enamine_REAL,false
m_274552____18613160____15962128____25066992,CC(=O)CC1(C(=O)NC[C@H]2CC[C@H]2C(=O)NC2CC3CC3C2)CC1,Enamine_REAL,true
m_22____29793818____16783972,C=CCC(=O)N1CC(C)(N2CCC(F)(F)CC2)C1,Enamine_REAL,true
s_270004____18242256____21215620,CC1(C#N)CC(NC2=C3N=CC=C(F)C3=CC=C2)C1,Enamine_REAL,false
m_280710____31589544____44057010____31799218,O=C(CC1(C(=O)NC2CC(C3CCC3)C2)CCC1)N1C[C@H]2C[C@@H]1CS2=O,Enamine_REAL,true
m_280710____31585410____31690652____44293126,C=CCCCONC(=O)[C@H](CO)NC(=O)C1CCCC(=O)C1,Enamine_REAL,true
m_274552____19121900____15966936____25035746,CC(NC=O)C(=O)N1CCCC1CC(=O)NCC1(O)CCC1,Enamine_REAL,false
m_274552____23522392____24989058____15978156,CC(C)N(CCC(=O)N1CC(N(C)CCO)C1)C(=O)CC1=CC=C(O)C=N1,Enamine_REAL,false
s_2708____28470560____13615264,CN(C)CCC(C)(C)CNC(=O)NNC1=CC=C2OCCC2=C1,Enamine_REAL,false
s_2430____29536616____8738354,O=C(CC1=CNC2=CC=CC=C12)NNC(=O)NC1=CC=CC2=CN=CN=C21,Enamine_REAL,false
m_280710____31596716____31665196____31724134,CC[C@@H](NC(=O)C1(C(=O)NCC(COC)C(C)C)CCC1)C1CC1,Enamine_REAL,true
m_275592____45917036____18917054____46303074,C=CC1(C(=O)NCC2CC(CNC(=O)C(=C)C3CCC3)CO2)CC1,Enamine_REAL,true
s_1458____25937766____483874,N#CC1=CC(C2=NNC=C2C(=O)OCC(=O)NC2=CC=C3CCCC3=C2)=CC=C1,Enamine_REAL,false
m_276450____27871616____27785708____14214532,CC(C)CC1=NSC(NC2CCC(C)(CNC(=O)CC3=CC(Cl)=CS3)C2)=N1,Enamine_REAL,false
m_280710____43757008____31700500____31802298,[N-]=[N+]=N[C@@H]1CC[C@H](NC(=O)[C@@H](O)CCNC(=O)C[C@@H]2C[C@H]3C=C[C@@H]2C3)C1,Enamine_REAL,true
m_275592____17554720____15846000____46405018,O=C(C[C@H]1CC=CCC1)NC1CCCN(C(=O)C2=CN=C3NC=CC3=N2)CC1,Enamine_REAL,false
m_280710____31585196____31677020____31734984,CCN(C)CCCC(=O)N(CC(=O)N1C2CSCC1C2)C1CC(C#N)C1,Enamine_REAL,false
m_275592____18896720____15845298____15855756,CC(C)[C@@H]1C[C@H]1C(=O)N1CC(NC(=O)CCC(C)(C)C#N)CC12CCCC2,Enamine_REAL,true
m_275592____24195844____14140046____14133846,C#CC1=CC(C(=O)N2CC=CC(NC(=O)C3CCC3(C)C)C2)=CN=C1,Enamine_REAL,false
m_282151____28542178____25180828____25258596,CCC1=NOC=C1C(=O)N(CC1=NC(CO)=CS1)CC(C)(C)C(C)(O)CC,Enamine_REAL,false
m_280710____31649856____44049006____31742592,CC1(C)C(C)(C)C1(C)CNC(=O)C1=CC=CN1CC(=O)NC1CCCC(O)C1,Enamine_REAL,false
m_275592____15865686____13187014____19070930,CC1=C(C(=O)NCC2(C)CCCN2C(=O)CCC2OCCO2)OC=C1,Enamine_REAL,false
m_274552____23519288____13734100____25061288,COCC(C)(COC)C(=O)NN1CCC[C@H]1C(=O)NCC(C)OC,Enamine_REAL,false
m_275592____76067024____25317260____15858320,CN1C=NC(CC(=O)N(C)CC#CCNC(=O)C#CC2CCOCC2)=C1,Enamine_REAL,false
s_2708____10642420____19980192,CCCC(CNC(=O)N1CCC[C@H]1[C@H](O)C1=CC=CC=C1)OC,Enamine_REAL,true
m_274552____23519332____15960448____15984800,C[C@@H]1OCCN(C(=O)C2=CSC(N)=N2)[C@H]1C(=O)NCCOCC1CCCC1,Enamine_REAL,false
s_2718____29049720____11759740,CCOC1=CC=CC(CNC(=O)C(=O)NC2=CC=C(C3(C)NC(=O)N(C)C3=O)C=C2)=C1O,Enamine_REAL,false
m_274552____23522666____15957544____25051712,COC1(C)CN(C(=O)C(C)(C)NC(=O)C2COCC(C)O2)C1,Enamine_REAL,true
m_270302____26960806____27286396,CC1=NC=CC(NCC2(C)CC3(CC3)C2)=C1C,Enamine_REAL,true
m_11____22173730____25880286,O=C(CCC(Cl)Cl)N1CC2(CCOCC2)[C@H]2CCC[C@H]21,Enamine_REAL,true
s_2430____22524670____9406866,CCCC1=C(NC(=O)NC2=C(C)C(N3C(=O)CCNC3=O)=CC=C2)C=NN1C1=CC=CC(C)=C1,Enamine_REAL,false
m_274552____23520666____25006240____15975034,COCC1=NC(C(=O)NC(CC2=COC=C2)C(=O)N(C)CCOC(C)=O)=CO1,Enamine_REAL,false
m_280710____43763036____31673052____31729980,CC1=C(C(=O)N2CCC[C@@H](C(=O)NC(C)CC3CCCC3)C2)CCC1,Enamine_REAL,false
m_282030____21916916____23865184____21975224,CCCCN1CCC(CNC2=NC(C)=CC(N3CCC4=C(CC3)C(OC)=CC=C4)=N2)C1,Enamine_REAL,false
m_281630____27193070____21620486____60447016,CC(CCC1=CC=CC=C1)C(C1=NN=NN1C(C)(C)CO)N1CCC(NC(=O)C2=CN(C)N=C2)CC1,Enamine_REAL,false
m_280710____43765010____31680250____31799478,CN(CCNC(=O)C1=CN=CN(C)C1=O)CCC(=O)NC1(C2CC2)COC1,Enamine_REAL,false
m_282151____28507740____25213980____25261346,CCCN1C=NC=C1CN(CC1=CN=C(C)C(C)=C1)C(=O)C1=NSC=C1,Enamine_REAL,false
m_280710____31585410____31681920____31741154,CC1=CC=C(CNC(=O)[C@H](CO)NC(=O)C2=C(C)NC(C)=N2)C(F)=C1,Enamine_REAL,false
m_280710____31585190____31683338____44257086,CNC(=S)CN(C)C(=O)[C@@H]1CC2(CC2)CN1C(=O)[C@H]1[C@@H]2COC[C@@H]21,Enamine_REAL,false
m_280710____43749028____31688670____31726874,CCC1=NC=CN1CC(=O)NCC(CC)C(=O)N[C@H](C)C1=NN=CN1,Enamine_REAL,false
m_280710____31642514____44051016____31740032,CC(C)C(CC(=O)NC(C)C1CC2(CCC2)C1)C(=O)NCC1(CO)CCCC1,Enamine_REAL,true
m_27____16491978____28380130,OCC1=C(C2CC2)SC(NCC2(C3=CCOCC3)CCC2)=N1,Enamine_REAL,true
m_275592____45919072____25319312____19064340,CC(=O)C1=CC=C(C(=O)N[C@H]2CC[C@@H](CNC(=O)C3CC4=NC(C)=CN4C3)C2)N=C1,Enamine_REAL,false
s_275532____13830172____32247234,CSCCN(CC(=O)O)CC1=NC=C(F)C=C1Br,Enamine_REAL,false
m_280710____31589368____31665134____31725238,COCC1(C)CCN1C(=O)CCCCC(=O)N1CC(C)(C)C1C(=O)OC,Enamine_REAL,true
m_280710____31585310____44065202____31733540,CCCCCCC(NC(=O)C1=NSN=C1O)C(=O)NCC1=NC(C)=C(C)O1,Enamine_REAL,false
m_276450____18783890____14202422____18955108,COC1=CC=C(C(=O)N2CC34CCCC3(C2)CN(C2=NC=CC=C2C#N)C4)C=C1,Enamine_REAL,false
m_240690____28395678____73157030,NCC1=COC(C(=O)NCC2CC3(CCNCC3)C(=O)O2)=C1,Enamine_REAL,true
m_275592____18896680____25317626____15856748,C=C(C)CC(OC)C(=O)N1CC2(CC(CNC(=O)C3(OC)CCCCC3)C2)C1,Enamine_REAL,true
m_280710____43773034____44065168____31798720,CC[C@H](C)[C@@H](O)C(=O)NCC1(C(=O)N[C@H]2CC[C@H]2N=[N+]=[N-])CC1,Enamine_REAL,true
m_282030____21896082____22360260____21978574,N#CCCN1CCN(C2=NC3=C(F)C=C(F)C=C3C(NC[C@H](F)CO)=N2)CC1,Enamine_REAL,false
m_274552____23522682____24969260____25058858,C[C@H]1C[C@@H](C(=O)NCCCC(=O)NC[C@@]2(O)C[C@H]3C=C[C@@H]2C3)CCO1,Enamine_REAL,true
m_272610____17766982____23205494,CC1=C(F)C(F)=CC=C1C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)O,Enamine_REAL,false
m_282156____28626304____27613124____27582028,CCOC(C)CN(CC1=CN(CC2CCOC2)N=N1)C(=O)NC1=CC(C#N)=CN=C1C,Enamine_REAL,false
m_282030____21923238____22360254____21939380,COC1=CC=C2C(=C1)N=C(NCC1=CC3=CC=C(F)C=C3NC1=O)N=C2N[C@H]1C[C@H](CO)C1,Enamine_REAL,false
m_276452____27418082____27518930____21064126,O=C(/C=C/C1=CC=C(F)C=C1)N1C[C@H](O)[C@H](CNS(=O)(=O)C(F)F)C1,Enamine_REAL,false
m_274552____23519672____15955780____15977980,CN1CCC(CNC(=O)[C@@H]2CC[C@H](CNC(=O)C(C)(C)C#N)C2)CC1,Enamine_REAL,false
m_275592____45917018____15840042____15859730,CN(C/C=C/CNC(=O)C[C@@H]1CCCC[C@H]1O)C(=O)C=C1CCC(C)(C)CC1,Enamine_REAL,true
m_280710____31585404____31675566____31725766,CC(C)[C@@H](NC(=O)CC1(C)CCCCC1)C(=O)NC1CCCC12CCCC2,Enamine_REAL,true
m_274552____18630724____24983420____13454224,CC1=NC(C)=C(C(=O)NCC(C)(C)CC(=O)NCC2=C(O)N(C)N=C2)O1,Enamine_REAL,false
m_275592____14115118____15843270____15858166,CCC=C(F)C(=O)NC1CC(CNC(=O)CCSC2CCCC2)C1,Enamine_REAL,false
m_22____61381050____25493322,O=C(NCC1(CO)C[C@H]2CCCC[C@@H]2C1)[C@@H]1CCC[C@@H]1O,Enamine_REAL,true
m_274552____23520314____15966980____15987280,CCC=CC=CC(=O)NC[C@H]1C[C@H]1CC(=O)NCC1=NC=CN=C1O,Enamine_REAL,true
m_280710____43771032____31700248____31730040,CC#CCC(C)(C)CNC(=O)CCCCN(C)C(=O)C1=C(C)CC1,Enamine_REAL,false
m_280710____31663332____31665196____31770528,CCC1(CNC(=O)C2(C(=O)N3C[C@@H]4C=C[C@H]3C4)CCC2)CCCCO1,Enamine_REAL,true
m_283090____29110086____28395034____28455760,COC(=O)C1CC(NC(=O)C2(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N2C[C@H]2C[C@H](OC)C2)C1,Enamine_REAL,false
m_275592____18896028____15843840____19066050,CSC(C(=O)N1CCN(C(=O)C2=NN(C(C)C)C=N2)CC1C(C)C)C(C)C,Enamine_REAL,false
m_280710____31595356____31665306____31740896,CCC1(NC(=O)C(C)(C)CCC(=O)NCC=C(Cl)Cl)CCCC1,Enamine_REAL,true
s_276436____14082018____31133864,COC1=CC=C2C=C(CCC(=O)OCC3=CC=CN=C3N(C)C)C=CC2=C1,Enamine_REAL,false
m_280710____50333012____31711054____31741792,C/C(=C\C1CC1)C(=O)N(C)[C@H](C)CC(=O)NCC1C(C)(C)C1(C)C,Enamine_REAL,true
m_282151____25168816____25200770____25253794,CCC(NC(C)=O)C(=O)N(CC1=NN=C(C)N1C)CC1CC2(CCOC2)C1,Enamine_REAL,false
m_240690____21563982____27246946,CC1N(C(=O)C(N)CCC2CCOCC2)CCOC1(C)C,Enamine_REAL,true
m_280710____43737030____44081026____31796534,CN(CC1(O)COC1)C(=O)C(C)(C)CCNC(=O)C12CC(C3CC3)(C1)C2,Enamine_REAL,true
m_274552____23519306____24983738____15974396,C#CCC1(NC(=O)C23CC(CO)(CN2C(=O)C2(C=C)CCC2)C3)CC1,Enamine_REAL,true
m_274552____18613008____13734784____15984088,CC1=NOC(CCNC(=O)C2CCN(C(=O)C3=CC=C(C#N)O3)C2)=C1,Enamine_REAL,false
m_240690____21812110____13822056,CC[C@H](C)[C@H](N)CC(=O)NCC(N)COC,Enamine_REAL,true
m_274552____23519350____15963658____13454370,COC(C(=O)NCCN1C=NN=C1)C1CN(C(=O)CC2=COC=C2)C1,Enamine_REAL,false
s_1458____12367058____13608164,C=C(C)CCCOC(=O)C1=NN(C2=CC=C(F)C=C2)C(C2=CC=CC=C2)=N1,Enamine_REAL,false
